reset,duration,log10_resp,timestamp,multiStepPredictions.actual,multiStepPredictions.1,multiStepBucketLikelihoods.1,multiStepBestPredictions.actual,multiStepBestPredictions.1,anomalyScore,anomalyLabel,multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=log10_resp,multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=log10_resp
int,string,string,string,string,string,string,string,string,string,string,float,float
R,,,,,,,,,,,,
0,1091,3.576110894,2015-11-04 02:30:30,3.576110894,{3.292257375804804: 0.70344677588411142	 3.543349919079426: 0.041945601746512941	 3.402500017479756: 0.25458818879285111},{4: 0.70344677588411142	 5: 0.25458818879285111	 6: 0.041945601746512941},3.576110894,3.2922573758,0.0,[],0.143859526804,4.33698799678
0,301,3.333648757,2015-11-04 02:31:00,3.333648757,{3.5462091452461997: 0.00016396858471161367	 3.402500017479756: 0.1831210426337935	 3.543349919079426: 0.029496108116136236	 3.2956037843633625: 0.78721342214881651},{4: 0.78721342214881651	 5: 0.1831210426337935	 6: 0.029496108116136236},3.333648757,3.29560378436,0.0,[],0.143664296999,4.33106231266
0,3314,3.520352504,2015-11-04 02:31:30,3.520352504,{3.2956037843633625: 0.3307489383252013	 3.553178211555598: 0.40684138165370143	 3.402500017479756: 0.26237258912079658},{4: 0.3307489383252013	 5: 0.26237258912079658	 6: 0.40684138165370143},3.520352504,3.55317821156,0.0,[],0.143460174367,4.32442054221
0,423,3.486430479,2015-11-04 02:32:00,3.486430479,{3.5462091452461997: 0.00027643907099952165	 3.553178211555598: 0.037740497165205319	 3.381844639335829: 0.22290632297377572	 3.2956037843633625: 0.73905461826712315},{4: 0.73905461826712315	 5: 0.22290632297377572	 6: 0.037740497165205319},3.486430479,3.29560378436,0.0,[],0.143547245176,4.32664003996
0,494,3.290257269,2015-11-04 02:32:30,3.290257269,{3.2956037843633625: 0.58742382012246919	 3.543330499288918: 0.06343224206693017	 3.381844639335829: 0.3490351914917369},{4: 0.58742382012246919	 5: 0.3490351914917369	 6: 0.06343224206693017},3.290257269,3.29560378436,0.0,[],0.143293665855,4.31906261451
0,1014,3.312600439,2015-11-04 02:33:00,3.312600439,{3.41322039123508: 0.29824833439941684	 3.2956037843633625: 0.57698601342018485	 3.543330499288918: 0.12469710900146173},{4: 0.57698601342018485	 5: 0.29824833439941684	 6: 0.12469710900146173},3.312600439,3.29560378436,0.0,[],0.143062352648,4.31210267143
0,1598,3.390405157,2015-11-04 02:33:30,3.390405157,{3.41322039123508: 0.32574492106065617	 3.2939998297543536: 0.54445545403076767	 3.543330499288918: 0.12971431333137046},{4: 0.54445545403076767	 5: 0.32574492106065617	 6: 0.12971431333137046},3.390405157,3.29399982975,0.0,[],0.142977056441,4.30935906209
0,356,3.353916231,2015-11-04 02:34:00,3.353916231,{3.41322039123508: 0.11203226359082685	 3.2995800125280472: 0.84728925487363393	 3.543330499288918: 0.040620662393131168},{4: 0.84728925487363393	 5: 0.11203226359082685	 6: 0.040620662393131168},3.353916231,3.29958001253,0.0,[],0.142815303087,4.30439834125
0,304,3.269512944,2015-11-04 02:34:30,3.269512944,{3.5462091452461997: 0.00013813824090581502	 3.2995800125280472: 0.65514382958930795	 3.543330499288918: 0.051868806517160325	 3.4063758209645556: 0.29284390814012479},{4: 0.65514382958930795	 5: 0.29284390814012479	 6: 0.051868806517160325},3.269512944,3.29958001253,0.0,[],0.142609932896,4.29832272552
0,531,3.371252629,2015-11-04 02:35:00,3.371252629,{3.2995800125280472: 0.78787364285964778	 3.543330499288918: 0.12522632931922026	 3.3906379439751886: 0.086849227480765845},{4: 0.78787364285964778	 5: 0.086849227480765845	 6: 0.12522632931922026},3.371252629,3.29958001253,0.0,[],0.142480955957,4.29430952601
0,428,3.341038632,2015-11-04 02:35:30,3.341038632,{3.290559891969633: 0.3699200336303759	 3.543330499288918: 0.46088170486094826	 3.3906379439751886: 0.16915522613268807},{4: 0.3699200336303759	 5: 0.16915522613268807	 6: 0.46088170486094826},3.341038632,3.54333049929,0.0,[],0.142589505706,4.2975267753
0,1148,3.261500773,2015-11-04 02:36:00,3.261500773,{3.290559891969633: 0.1643166317013576	 3.543330499288918: 0.50278455923848564	 3.384822349482632: 0.33289674736892888},{4: 0.1643166317013576	 5: 0.33289674736892888	 6: 0.50278455923848564},3.261500773,3.54333049929,0.0,[],0.142841752482,4.30526195715
0,370,3.302330929,2015-11-04 02:36:30,3.302330929,{3.371687234237842: 0.34312502333891359	 3.290559891969633: 0.58050927967875188	 3.543330499288918: 0.07633313366680447},{4: 0.58050927967875188	 5: 0.34312502333891359	 6: 0.07633313366680447},3.302330929,3.29055989197,0.0,[],0.142604734914,4.29815456297
0,344,3.437116093,2015-11-04 02:37:00,3.437116093,{3.371687234237842: 0.8064659949464037	 3.543330499288918: 0.043450941894707273	 3.281842156278743: 0.15003813963330465},{4: 0.15003813963330465	 5: 0.8064659949464037	 6: 0.043450941894707273},3.437116093,3.37168723424,0.0,[],0.142465428278,4.29367712572
0,940,3.37401474,2015-11-04 02:37:30,3.37401474,{3.371687234237842: 0.64281237149012094	 3.28798878809512: 0.31506468522564846	 3.543330499288918: 0.04202611805524574},{4: 0.31506468522564846	 5: 0.64281237149012094	 6: 0.04202611805524574},3.37401474,3.37168723424,0.0,[],0.142212927517,4.28593685898
0,281,3.317645543,2015-11-04 02:38:00,3.317645543,{3.28798878809512: 0.82915665352003487	 3.543330499288918: 0.059705374383979014	 3.3913158918664896: 0.11108596872065572},{4: 0.82915665352003487	 5: 0.11108596872065572	 6: 0.059705374383979014},3.317645543,3.2879887881,0.0,[],0.142010488357,4.27983697857
0,507,3.294906911,2015-11-04 02:38:30,3.294906911,{3.5462091452461997: 0.0019246654914866432	 3.28798878809512: 0.36674581499752112	 3.543330499288918: 0.019954071088290434	 3.3861255463065425: 0.61135556527387347},{4: 0.36674581499752112	 5: 0.61135556527387347	 6: 0.019954071088290434},3.294906911,3.38612554631,0.0,[],0.141919300111,4.27714253528
0,3698,3.567966907,2015-11-04 02:39:00,3.567966907,{3.543330499288918: 0.050727978944808648	 3.296885814566584: 0.58666633796522705	 3.3861255463065425: 0.36251311667697816},{4: 0.58666633796522705	 5: 0.36251311667697816	 6: 0.050727978944808648},3.567966907,3.29688581457,0.0,[],0.142150772857,4.28354051316
0,324,3.534914104,2015-11-04 02:39:30,3.534914104,{3.2962921434966086: 0.80239203748314303	 3.543330499288918: 0.028521377069900222	 3.3861255463065425: 0.16904767191610298},{4: 0.80239203748314303	 5: 0.16904767191610298	 6: 0.028521377069900222},3.534914104,3.2962921435,0.0,[],0.142323351011,4.28824075323
0,422,3.311541958,2015-11-04 02:40:00,3.311541958,{3.2962921434966086: 0.14865123718734596	 3.3861255463065425: 0.36626322420094964	 3.5507214216022422: 0.48505827845324523},{4: 0.14865123718734596	 5: 0.36626322420094964	 6: 0.48505827845324523},3.311541958,3.5507214216,0.0,[],0.142496308354,4.29346905196
0,399,3.265053789,2015-11-04 02:40:30,3.265053789,{3.2962921434966086: 0.37467333707077705	 3.5459792263215695: 0.03065704732355809	 3.3861255463065425: 0.59392723818866822	 3.5462091452461997: 0.00073882290759925951},{4: 0.37467333707077705	 5: 0.59392723818866822	 6: 0.00073882290759925951},3.265053789,3.38612554631,0.0,[],0.142458118424,4.29244253115
0,475,3.480150725,2015-11-04 02:41:00,3.480150725,{3.300867087847626: 0.84716228318823072	 6.000784199723139: 0.00029435440177480465	 3.5459792263215695: 0.04938749900487184	 3.3861255463065425: 0.10308396582521288},{20: 0.00029435440177480465	 4: 0.84716228318823072	 5: 0.10308396582521288	 6: 0.04938749900487184},3.480150725,3.30086708785,0.0,[],0.142523644258,4.29404547025
0,412,3.433769834,2015-11-04 02:41:30,3.433769834,{3.290123098193338: 0.3718095353676425	 3.5459792263215695: 0.47167090368293713	 3.3861255463065425: 0.1565124835323502},{4: 0.3718095353676425	 5: 0.1565124835323502	 6: 0.47167090368293713},3.433769834,3.54597922632,0.0,[],0.142469800116,4.2921598295
0,1941,3.354492601,2015-11-04 02:42:00,3.354492601,{3.290123098193338: 0.44095280646982793	 3.4143330999145793: 0.48999316994279213	 3.5459792263215695: 0.068991780472050276},{4: 0.44095280646982793	 5: 0.48999316994279213	 6: 0.068991780472050276},3.354492601,3.41433309991,0.0,[],0.142323294263,4.28766548163
0,1520,3.301247089,2015-11-04 02:42:30,3.301247089,{3.290123098193338: 0.23503498816547669	 3.5459792263215695: 0.55834805866958903	 3.420164120140205: 0.2066034706988705},{4: 0.23503498816547669	 5: 0.2066034706988705	 6: 0.55834805866958903},3.301247089,3.54597922632,0.0,[],0.142504548852,4.29316747665
0,467,3.558708571,2015-11-04 02:43:00,3.558708571,{3.5462091452461997: 0.0001015023560932227	 3.4004626643981433: 0.56508221243411272	 3.290123098193338: 0.38912328843215649	 3.5459792263215695: 0.045684872141285762},{4: 0.38912328843215649	 5: 0.56508221243411272	 6: 0.045684872141285762},3.558708571,3.4004626644,0.0,[],0.142532360438,4.29345830365
0,794,3.30920418,2015-11-04 02:43:30,3.30920418,{3.2934602954353362: 0.7216662392410591	 3.4004626643981433: 0.22974446147858826	 3.5459792263215695: 0.048549331725438301},{4: 0.7216662392410591	 5: 0.22974446147858826	 6: 0.048549331725438301},3.30920418,3.29346029544,0.0,[],0.142308747606,4.2867465151
0,690,3.413467413,2015-11-04 02:44:00,3.413467413,{3.2934602954353362: 0.69334997008449295	 3.549798029725099: 0.061611122906305361	 3.4004626643981433: 0.24501373854848466},{4: 0.69334997008449295	 5: 0.24501373854848466	 6: 0.061611122906305361},3.413467413,3.29346029544,0.0,[],0.142269484173,4.28535077292
0,299,3.460747542,2015-11-04 02:44:30,3.460747542,{3.549798029725099: 0.065626806057602544	 3.298183460804735: 0.36412985092910821	 3.4004626643981433: 0.57021203315063318},{4: 0.36412985092910821	 5: 0.57021203315063318	 6: 0.065626806057602544},3.460747542,3.4004626644,0.0,[],0.142125398748,4.28069155753
0,324,3.531861949,2015-11-04 02:45:00,3.531861949,{3.549798029725099: 0.041026865693486854	 3.298183460804735: 0.37453952662139045	 3.4043640889787: 0.58441238333890599},{4: 0.37453952662139045	 5: 0.58441238333890599	 6: 0.041026865693486854},3.531861949,3.40436408898,0.0,[],0.1420997364,4.27943989122
0,1212,3.265289626,2015-11-04 02:45:30,3.265289626,{3.549798029725099: 0.051887057339000585	 3.298183460804735: 0.72881829036298673	 3.42127912488509: 0.21924215127785796},{4: 0.72881829036298673	 5: 0.21924215127785796	 6: 0.051887057339000585},3.265289626,3.2981834608,0.0,[],0.141908482632,4.27380463955
0,879,3.343408594,2015-11-04 02:46:00,3.343408594,{3.544417205507569: 0.066851438580458014	 3.298183460804735: 0.36354889062527768	 3.42127912488509: 0.5695810827756963},{4: 0.36354889062527768	 5: 0.5695810827756963	 6: 0.066851438580458014},3.343408594,3.42127912489,0.0,[],0.141796528171,4.27038127251
0,1545,3.332842267,2015-11-04 02:46:30,3.332842267,{3.544417205507569: 0.21172599843875228	 3.42127912488509: 0.56597945769896796	 3.2883153103633145: 0.22227881588192402},{4: 0.22227881588192402	 5: 0.56597945769896796	 6: 0.21172599843875228},3.332842267,3.42127912489,0.0,[],0.141703404837,4.2675489846
0,1878,3.505285674,2015-11-04 02:47:00,3.505285674,{3.544417205507569: 0.23512274535742894	 3.3979179656195626: 0.20717131288993876	 3.2883153103633145: 0.55770519279820985},{4: 0.55770519279820985	 5: 0.20717131288993876	 6: 0.23512274535742894},3.505285674,3.28831531036,0.0,[],0.141834531943,4.27108389963
0,1549,3.298853076,2015-11-04 02:47:30,3.298853076,{3.544417205507569: 0.062829858329859462	 3.3783952560336936: 0.21482579837267951	 3.2883153103633145: 0.7223324661665933},{4: 0.7223324661665933	 5: 0.21482579837267951	 6: 0.062829858329859462},3.298853076,3.28831531036,0.0,[],0.14160618974,4.26425682974
0,422,3.282395505,2015-11-04 02:48:00,3.282395505,{3.532677746055298: 0.035345251759835918	 3.3783952560336936: 0.84772308608192792	 3.2883153103633145: 0.11691529033883881},{4: 0.11691529033883881	 5: 0.84772308608192792	 6: 0.035345251759835918},3.282395505,3.37839525603,0.0,[],0.141527011895,4.26195801463
0,358,3.329397879,2015-11-04 02:48:30,3.329397879,{3.29147664005432: 0.17399266539107891	 3.532677746055298: 0.068688095758600465	 3.3783952560336936: 0.75728531375279917},{4: 0.17399266539107891	 5: 0.75728531375279917	 6: 0.068688095758600465},3.329397879,3.37839525603,0.0,[],0.141366648577,4.25710950211
0,605,3.319730494,2015-11-04 02:49:00,3.319730494,{3.532677746055298: 0.065578193017521519	 3.288752299538024: 0.78743634646655702	 3.3783952560336936: 0.14696708637063169},{4: 0.78743634646655702	 5: 0.14696708637063169	 6: 0.065578193017521519},3.319730494,3.28875229954,0.0,[],0.141175665092,4.25136042298
0,1541,3.301029996,2015-11-04 02:49:30,3.301029996,{3.5462091452461997: 0.00070385086379134542	 3.3636960429235856: 0.32986762144351844	 3.532677746055298: 0.087355536932160277	 3.288752299538024: 0.58206571619311664},{4: 0.58206571619311664	 5: 0.32986762144351844	 6: 0.087355536932160277},3.301029996,3.28875229954,0.0,[],0.140953043385,4.244699862
0,1000408,6.000177156,2015-11-04 02:50:00,6.000177156,{3.2980457578766167: 0.29200429177406445	 3.3636960429235856: 0.23491997642213125	 3.532677746055298: 0.47304186417062999},{4: 0.29200429177406445	 5: 0.23491997642213125	 6: 0.47304186417062999},6.000177156,3.53267774606,1.0,[],0.144964330224,4.35943194024
0,1366,3.547282308,2015-11-04 02:50:30,3.547282308,{3.3636960429235856: 0.4615296239743043	 3.2989410293136316: 0.038461538461538547	 3.5318921964499994: 0.03846160678907095	 6.000784199723139: 0.17719376620991703	 3.288587780436681: 0.04046769257247116	 3.532677746055298: 0.12441319223002817	 3.2572197095527216: 0.041075022624338514	 3.37248300859166: 0.038461997743253262},{4: 0.041075022624338514	 20: 0.17719376620991703	 5: 0.038461997743253262	 6: 0.12441319223002817},3.547282308,3.36369604292,1.0,[],0.145030805154,4.36092995082
0,584,3.354300562,2015-11-04 02:51:00,3.354300562,{3.3636960429235856: 0.9713081320973409	 3.2989410293136316: 0.02403747294703559	 3.532677746055298: 0.0024945861790433193	 2.7521316251234555: 0.0002304721294417597	 2.6701897248665043: 0.0013161708547610776	 3.5462091452461997: 0.00060698711920126715},{1: 0.0013161708547610776	 4: 0.02403747294703559	 5: 0.9713081320973409	 6: 0.00060698711920126715},3.354300562,3.36369604292,0.0,[],0.144797754769,4.35385799318
0,371,3.277150614,2015-11-04 02:51:30,3.277150614,{3.3636960429235856: 0.14429190320371676	 3.2989410293136316: 0.7464761703574887	 3.5370591146387085: 0.107758278509361	 2.7521316251234555: 0.00010311489146385979	 2.6701897248665043: 0.00074190151497687939	 3.5462091452461997: 0.00059825964425604746},{1: 0.00010311489146385979	 4: 0.7464761703574887	 5: 0.14429190320371676	 6: 0.00059825964425604746},3.277150614,3.29894102931,0.0,[],0.144586764478,4.34762276188
0,1127,3.305781151,2015-11-04 02:52:00,3.305781151,{3.5370591146387085: 0.081209970282771396	 2.6701897248665043: 0.00058137934205641827	 3.36087739864651: 0.18683132894816559	 3.2989410293136316: 0.73128723499238402},{1: 0.00058137934205641827	 4: 0.73128723499238402	 5: 0.18683132894816559	 6: 0.081209970282771396},3.305781151,3.29894102931,0.0,[],0.144350896939,4.34057479747
0,404,3.311541958,2015-11-04 02:52:30,3.311541958,{3.36087739864651: 0.62357152829603668	 3.292403904719542: 0.23532967008104727	 3.5370591146387085: 0.12905499590706929	 6.000602086606197: 0.01074402119509537	 2.6701897248665043: 0.00069311601037479187	 3.5462091452461997: 0.00054722797038820833},{1: 0.00069311601037479187	 4: 0.23532967008104727	 5: 0.62357152829603668	 6: 0.00054722797038820833	 20: 0.01074402119509537},3.311541958,3.36087739865,0.0,[],0.144188477356,4.33572227228
0,407,3.3586961,2015-11-04 02:53:00,3.3586961,{3.5370591146387085: 0.11040326025777973	 2.6701897248665043: 0.00045805503309766574	 3.36087739864651: 0.17131908172680868	 3.296417078603679: 0.71769053978113484	 2.7521316251234555: 0.00010965775371438822},{1: 0.00010965775371438822	 4: 0.71769053978113484	 5: 0.17131908172680868	 6: 0.11040326025777973},3.3586961,3.2964170786,0.0,[],0.144048700127,4.33144561976
0,2446,3.388456453,2015-11-04 02:53:30,3.388456453,{3.5370591146387085: 0.11117722334897796	 2.6701897248665043: 0.00035452290442921817	 3.36087739864651: 0.48566870866829515	 3.300954542422575: 0.39572525940626468	 6.000602086606197: 0.0069714658169626794},{1: 0.00035452290442921817	 4: 0.39572525940626468	 5: 0.48566870866829515	 6: 0.11117722334897796	 20: 0.0069714658169626794},3.388456453,3.36087739865,0.0,[],0.143850285058,4.32534025505
0,269,3.27989498,2015-11-04 02:54:00,3.27989498,{3.5370591146387085: 0.50716990001579143	 2.6701897248665043: 0.0005011801490779498	 3.300954542422575: 0.28911680357893887	 3.3602230090525564: 0.20264643028910201	 3.5462091452461997: 0.00049739517847618747},{1: 0.0005011801490779498	 4: 0.28911680357893887	 5: 0.20264643028910201	 6: 0.00049739517847618747},3.27989498,3.53705911464,0.0,[],0.144042995687,4.33123632141
0,597,3.346939463,2015-11-04 02:54:30,3.346939463,{3.5370591146387085: 0.055590536533870451	 3.3686930422367896: 0.16606848384032222	 3.300954542422575: 0.77752800869356165	 2.6701897248665043: 0.00026389540136971139	 3.5462091452461997: 0.00047768276593987961},{1: 0.00026389540136971139	 4: 0.77752800869356165	 5: 0.16606848384032222	 6: 0.00047768276593987961},3.346939463,3.30095454242,0.0,[],0.143876513386,4.32618340036
0,466,3.497344381,2015-11-04 02:55:00,3.497344381,{3.5370591146387085: 0.067463475441768631	 3.3686930422367896: 0.20711084075812308	 3.2946366736958024: 0.68338244287102534	 6.000602086606197: 0.041700148901158134	 2.6701897248665043: 0.00025501269072475885},{4: 0.68338244287102534	 20: 0.041700148901158134	 5: 0.20711084075812308	 6: 0.067463475441768631	 1: 0.00025501269072475885},3.497344381,3.2946366737,0.0,[],0.143976227274,4.32880303254
0,369,3.317436497,2015-11-04 02:55:30,3.317436497,{3.5370591146387085: 0.1051414816040059	 2.6701897248665043: 0.00039184157750917707	 3.2946366736958024: 0.29070104644765032	 3.3621669684657522: 0.60368661561544756},{1: 0.00039184157750917707	 4: 0.29070104644765032	 5: 0.60368661561544756	 6: 0.1051414816040059},3.317436497,3.36216696847,0.0,[],0.143808298753,4.32377292633
0,283,3.269512944,2015-11-04 02:56:00,3.269512944,{3.5370591146387085: 0.048963409169716948	 3.5462091452461997: 0.00026962933629501892	 3.2946366736958024: 0.69765023874032739	 3.4027201922260266: 0.23685027966472352	 6.000602086606197: 0.016266348842256279},{4: 0.69765023874032739	 20: 0.016266348842256279	 5: 0.23685027966472352	 6: 0.00026962933629501892},3.269512944,3.2946366737,0.0,[],0.143607818062,4.3178690814
0,299,3.301464073,2015-11-04 02:56:30,3.301464073,{3.5370591146387085: 0.20774580255731462	 3.301476620687062: 0.16841886381364043	 3.4027201922260266: 0.16789713811047866	 6.000602086606197: 0.45592609838679554},{4: 0.16841886381364043	 20: 0.45592609838679554	 5: 0.16789713811047866	 6: 0.20774580255731462},3.301464073,6.00060208661,0.0,[],0.14791731249,4.44749812879
0,313,3.331832044,2015-11-04 02:57:00,3.331832044,{3.5370591146387085: 0.41683271822579615	 3.4027201922260266: 0.16462272958711555	 3.291887517680943: 0.40057697000964465	 6.000602086606197: 0.01796134495468165},{4: 0.40057697000964465	 20: 0.01796134495468165	 5: 0.16462272958711555	 6: 0.41683271822579615},3.331832044,3.53705911464,0.0,[],0.148013793564,4.45038560383
0,360,3.228913406,2015-11-04 02:57:30,3.228913406,{3.5370591146387085: 0.17999334044323509	 3.29476048427666: 0.54970548664830499	 3.4027201922260266: 0.26513753988219563	 6.000602086606197: 0.0051592887986266697},{4: 0.54970548664830499	 20: 0.0051592887986266697	 5: 0.26513753988219563	 6: 0.17999334044323509},3.228913406,3.29476048428,0.0,[],0.147875698244,4.44645128416
0,1580,3.308564414,2015-11-04 02:58:00,3.308564414,{3.5370591146387085: 0.023333687691022818	 3.5462091452461997: 0.00023393208099577837	 3.29476048427666: 0.66835811795753175	 3.3814537477582185: 0.30807334003090026},{4: 0.66835811795753175	 5: 0.30807334003090026	 6: 0.00023393208099577837},3.308564414,3.29476048428,0.0,[],0.147650745612,4.43972560383
0,745,3.305995883,2015-11-04 02:58:30,3.305995883,{3.5370591146387085: 0.037632497035042026	 3.275006360793662: 0.43279291592514368	 3.3814537477582185: 0.52467989820525296	 6.000602086606197: 0.0048788236921669149},{4: 0.43279291592514368	 20: 0.0048788236921669149	 5: 0.52467989820525296	 6: 0.037632497035042026},3.305995883,3.38145374776,0.0,[],0.147529819514,4.43613342943
0,435,3.289811839,2015-11-04 02:59:00,3.289811839,{3.5370591146387085: 0.15652273533385774	 3.2850737767555636: 0.29712293705413284	 3.3814537477582185: 0.53615424689495217	 6.000602086606197: 0.010199000217209696},{4: 0.29712293705413284	 20: 0.010199000217209696	 5: 0.53615424689495217	 6: 0.15652273533385774},3.289811839,3.38145374776,0.0,[],0.147436361469,4.43340307181
0,1638,3.345177617,2015-11-04 02:59:30,3.345177617,{3.5370591146387085: 0.030821920391934904	 3.2913504086288943: 0.36956129800875248	 3.3814537477582185: 0.58660182324802446	 6.000602086606197: 0.01300135410690609},{20: 0.01300135410690609	 4: 0.36956129800875248	 5: 0.58660182324802446	 6: 0.030821920391934904},3.345177617,3.38145374776,0.0,[],0.147250785124,4.42777924065
0,1211,3.248708736,2015-11-04 03:00:00,3.248708736,{3.5370591146387085: 0.19555924954808784	 3.290888837740226: 0.61161062008998479	 3.3814537477582185: 0.18215186666314018	 6.000602086606197: 0.010675139704065648},{4: 0.61161062008998479	 20: 0.010675139704065648	 5: 0.18215186666314018	 6: 0.19555924954808784},3.248708736,3.29088883774,0.0,[],0.147075667318,4.42268396551
0,416,3.391993072,2015-11-04 03:00:30,3.391993072,{3.5370591146387085: 0.34607031780107317	 3.290888837740226: 0.41895728012444883	 3.3705709085307527: 0.22537048418119424	 6.000602086606197: 0.0095799800526764848},{4: 0.41895728012444883	 20: 0.0095799800526764848	 5: 0.22537048418119424	 6: 0.34607031780107317},3.391993072,3.29088883774,0.0,[],0.146999175749,4.4202367086
0,339,3.347330015,2015-11-04 03:01:00,3.347330015,{3.5370591146387085: 0.03538573690273767	 3.3705709085307527: 0.21303632324503635	 3.278234807218158: 0.74857854872979734	 6.000602086606197: 0.0029915391999465026},{4: 0.74857854872979734	 20: 0.0029915391999465026	 5: 0.21303632324503635	 6: 0.03538573690273767},3.347330015,3.27823480722,0.0,[],0.146869767164,4.41629747179
0,2136,3.329601248,2015-11-04 03:01:30,3.329601248,{3.5370591146387085: 0.02986006104264663	 3.376997557571527: 0.5246243441620605	 3.278234807218158: 0.44550960354313807},{4: 0.44550960354313807	 5: 0.5246243441620605	 6: 0.02986006104264663},3.329601248,3.37699755757,0.0,[],0.14670480289,4.41132834872
0,317,3.355834496,2015-11-04 03:02:00,3.355834496,{3.5370591146387085: 0.024684418022079848	 3.3680972948000685: 0.61584482100319093	 6.000602086606197: 0.0067188339524284352	 3.278234807218158: 0.35274462984309535},{20: 0.0067188339524284352	 4: 0.35274462984309535	 5: 0.61584482100319093	 6: 0.024684418022079848},3.355834496,3.3680972948,0.0,[],0.14648221679,4.4045690996
0,401,3.311117843,2015-11-04 03:02:30,3.311117843,{3.5370591146387085: 0.40543023547651413	 3.356548480760048: 0.31140773716066794	 3.278234807218158: 0.2831567576874105},{4: 0.2831567576874105	 5: 0.31140773716066794	 6: 0.40543023547651413},3.311117843,3.53705911464,0.0,[],0.146613554071,4.40855020008
0,454,3.399154334,2015-11-04 03:03:00,3.399154334,{3.356334285332033: 0.23459035726315375	 3.5370591146387085: 0.019565534751818148	 6.000602086606197: 0.0056416470994021832	 3.278234807218158: 0.74019116969386756},{20: 0.0056416470994021832	 4: 0.74019116969386756	 5: 0.23459035726315375	 6: 0.019565534751818148},3.399154334,3.27823480722,0.0,[],0.146571154686,4.4071145779
0,1183,3.298197867,2015-11-04 03:03:30,3.298197867,{3.356334285332033: 0.65139731767144304	 3.5370591146387085: 0.022653230112668118	 6.000602086606197: 0.0078305009758166139	 3.2880997179527105: 0.31811572972918989},{20: 0.0078305009758166139	 4: 0.31811572972918989	 5: 0.65139731767144304	 6: 0.022653230112668118},3.298197867,3.35633428533,0.0,[],0.146425463193,4.40279407915
0,720,3.333447275,2015-11-04 03:04:00,3.333447275,{3.5370591146387085: 0.070318960333507888	 3.369180299932423: 0.67310652471251686	 6.000602086606197: 0.0065665350775644567	 3.2880997179527105: 0.25000468750431271},{20: 0.0065665350775644567	 4: 0.25000468750431271	 5: 0.67310652471251686	 6: 0.070318960333507888},3.333447275,3.36918029993,0.0,[],0.146243403262,4.39730304821
0,2101,3.322426052,2015-11-04 03:04:30,3.322426052,{3.5370591146387085: 0.41294073612123083	 3.2911291626668975: 0.34226314935813734	 3.369180299932423: 0.23388586984652138	 6.000602086606197: 0.010910073151500397},{4: 0.34226314935813734	 20: 0.010910073151500397	 5: 0.23388586984652138	 6: 0.41294073612123083},3.322426052,3.53705911464,0.0,[],0.146355701553,4.4006869035
0,1945,3.33725954,2015-11-04 03:05:00,3.33725954,{3.5370591146387085: 0.031867483722457624	 3.2911291626668975: 0.74425784493292446	 3.358460392452696: 0.21309365907923938	 6.000602086606197: 0.010778820239210186},{4: 0.74425784493292446	 20: 0.010778820239210186	 5: 0.21309365907923938	 6: 0.031867483722457624},3.33725954,3.29112916267,0.0,[],0.146191397743,4.39572159958
0,760,3.343014497,2015-11-04 03:05:30,3.343014497,{3.5370591146387085: 0.0093527718378314598	 3.358460392452696: 0.42512715329126455	 3.300518229466828: 0.56551571746460894},{4: 0.56551571746460894	 5: 0.42512715329126455	 6: 0.0093527718378314598},3.343014497,3.30051822947,0.0,[],0.146021683945,4.39058133106
0,379,3.280350693,2015-11-04 03:06:00,3.280350693,{3.5370591146387085: 0.017542321693747503	 3.352100136716887: 0.74184052445130189	 6.000602086606197: 0.0093481615872812573	 3.300518229466828: 0.23126212844695981},{20: 0.0093481615872812573	 4: 0.23126212844695981	 5: 0.74184052445130189	 6: 0.017542321693747503},3.280350693,3.35210013672,0.0,[],0.145900324076,4.38703022866
0,419,3.692406235,2015-11-04 03:06:30,3.692406235,{3.349374444801821: 0.26584461762261824	 3.5370591146387085: 0.017314180173001719	 6.000602086606197: 0.0040710313373910536	 3.300518229466828: 0.71276748970129833},{20: 0.0040710313373910536	 4: 0.71276748970129833	 5: 0.26584461762261824	 6: 0.017314180173001719},3.692406235,3.30051822947,0.025,[],0.146301609037,4.39830523257
0,304,3.283527365,2015-11-04 03:07:00,3.283527365,{3.5370591146387085: 0.45933094202211111	 3.349374444801821: 0.14751585534245593	 6.000602086606197: 0.0042483426996036437	 3.2944679685267793: 0.38884199520816987},{20: 0.0042483426996036437	 4: 0.38884199520816987	 5: 0.14751585534245593	 6: 0.45933094202211111},3.283527365,3.53705911464,0.0,[],0.14647625096,4.40364780327
0,312,3.309843005,2015-11-04 03:07:30,3.309843005,{3.349374444801821: 0.18680358070808539	 3.5370591146387085: 0.084372007577769664	 3.5900682721723394: 0.0075829524784584035	 6.000602086606197: 0.19362812113241984	 3.2944679685267793: 0.52761330111011184},{20: 0.19362812113241984	 4: 0.52761330111011184	 5: 0.18680358070808539	 6: 0.0075829524784584035},3.309843005,3.29446796853,0.0,[],0.146263078254,4.39727426376
