reset,duration,log10_resp,timestamp,multiStepPredictions.actual,multiStepPredictions.1,multiStepBucketLikelihoods.1,multiStepBestPredictions.actual,multiStepBestPredictions.1,anomalyScore,anomalyLabel,multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=log10_resp,multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=log10_resp
int,string,string,string,string,string,string,string,string,string,string,float,float
R,,,,,,,,,,,,
0,340,2.4669406591,2015-11-03 22:06:50,2.4669406591,{2.54542494665: 0.14113611405671631	 2.4624389580500106: 0.12929914514807209	 2.5769602873900004: 0.048058075474133558	 2.5009354649568536: 0.2225659684924382	 2.4736587210414998: 0.12633154782317796	 2.51899783902227: 0.33260914900546185},{1: 0.12633154782317796	 2: 0.2225659684924382	 3: 0.33260914900546185	 4: 0.14113611405671631	 5: 0.048058075474133558},2.4669406591,2.51899783902,0.0,[],0.0312450850738,1.24778844408
0,877,2.5725477083,2015-11-03 22:07:00,2.5725477083,{2.54542494665: 0.14110434422593243	 2.4624389580500106: 0.1291753405566321	 2.5769602873900004: 0.048005795520893291	 2.5009354649568536: 0.20937071681251612	 2.4756765128390494: 0.13687105282828846	 2.51899783902227: 0.33547275005573757},{1: 0.13687105282828846	 2: 0.20937071681251612	 3: 0.33547275005573757	 4: 0.14110434422593243	 5: 0.048005795520893291},2.5725477083,2.51899783902,0.0,[],0.0317761513644,1.26817072287
0,274,2.5233810531,2015-11-03 22:07:10,2.5233810531,{2.54542494665: 0.13995409137997011	 2.4624389580500106: 0.1248356682907725	 2.5769602873900004: 0.04617546770304732	 2.5009354649568536: 0.21655869620208967	 2.4730557567173346: 0.13195067516748513	 2.51899783902227: 0.34052540125663511},{1: 0.13195067516748513	 2: 0.21655869620208967	 3: 0.34052540125663511	 4: 0.13995409137997011	 5: 0.04617546770304732},2.5233810531,2.51899783902,0.0,[],0.0311391063112,1.24254229442
0,331,2.5027929932,2015-11-03 22:07:20,2.5027929932,{2.575636513663: 0.065759028444828255	 2.4624389580500106: 0.12265768091027462	 2.5009354649568536: 0.21332849619895558	 2.4730557567173346: 0.12606763481380615	 2.54542494665: 0.13744318075516646	 2.51899783902227: 0.334743978876969},{1: 0.12606763481380615	 2: 0.21332849619895558	 3: 0.334743978876969	 4: 0.13744318075516646	 5: 0.065759028444828255},2.5027929932,2.51899783902,0.0,[],0.0307996913001,1.22903527211
0,287,2.5230183515,2015-11-03 22:07:30,2.5230183515,{2.575636513663: 0.037573607307957245	 2.520312803245589: 0.6474760491547279	 2.5009354649568536: 0.11363344732859045	 2.4730557567173346: 0.067514906177093437	 2.4624389580500106: 0.06369560695908312	 2.54542494665: 0.070106383072547976},{1: 0.06369560695908312	 2: 0.11363344732859045	 3: 0.6474760491547279	 4: 0.070106383072547976	 5: 0.037573607307957245},2.5230183515,2.52031280325,0.0,[],0.0301753770102,1.20394091543
0,284,2.4857196124,2015-11-03 22:07:40,2.4857196124,{2.575636513663: 0.025964599041112302	 2.520312803245589: 0.4219073286292771	 2.5014927234297972: 0.41916316444563434	 2.4730557567173346: 0.045354769063338678	 2.4624389580500106: 0.042005158129261373	 2.54542494665: 0.045604980691376182},{1: 0.042005158129261373	 2: 0.41916316444563434	 3: 0.4219073286292771	 4: 0.045604980691376182	 5: 0.025964599041112302},2.4857196124,2.52031280325,0.0,[],0.0302714164414,1.20798921489
0,258,2.4702733763,2015-11-03 22:07:50,2.4702733763,{2.54542494665: 0.032906390458665766	 2.4624389580500106: 0.030637256862198987	 2.4730557567173346: 0.033490753048042214	 2.5014927234297972: 0.30339299180903734	 2.5211244677219122: 0.5801113732837494	 2.575636513663: 0.019461234538306383},{1: 0.033490753048042214	 2: 0.30339299180903734	 3: 0.5801113732837494	 4: 0.032906390458665766	 5: 0.019461234538306383},2.4702733763,2.52112446772,0.0,[],0.0307092818665,1.22583351169
0,296,2.4809564254,2015-11-03 22:08:00,2.4809564254,{2.4967607901208577: 0.4662513606589857	 2.54542494665: 0.025152443356259706	 2.4624389580500106: 0.023622123223701774	 2.4730557567173346: 0.026050092419043352	 2.5211244677219122: 0.44365271340220486	 2.575636513663: 0.015271266939804637},{1: 0.026050092419043352	 2: 0.4662513606589857	 3: 0.44365271340220486	 4: 0.025152443356259706	 5: 0.015271266939804637},2.4809564254,2.49676079012,0.0,[],0.0303987627593,1.21368285529
0,314,2.4801452531,2015-11-03 22:08:10,2.4801452531,{2.4967607901208577: 0.37002094363818666	 2.54542494665: 0.019942835907788916	 2.4624389580500106: 0.018863102902047662	 2.4722210425921336: 0.22691427320569488	 2.5211244677219122: 0.35191556546020336	 2.575636513663: 0.012343278886078658},{1: 0.22691427320569488	 2: 0.37002094363818666	 3: 0.35191556546020336	 4: 0.019942835907788916	 5: 0.012343278886078658},2.4801452531,2.49676079012,0.0,[],0.0301174724381,1.20269256828
0,280,2.4644276793,2015-11-03 22:08:20,2.4644276793,{2.4748416574344936: 0.37080107196876627	 2.4967607901208577: 0.30110561961918958	 2.575636513663: 0.010185091361187981	 2.4624389580500106: 0.015429296629991856	 2.5211244677219122: 0.28626243778278482	 2.54542494665: 0.016216482638079569},{1: 0.015429296629991856	 2: 0.30110561961918958	 3: 0.28626243778278482	 4: 0.016216482638079569	 5: 0.010185091361187981},2.4644276793,2.47484165743,0.0,[],0.029723402552,1.18733289942
0,404,2.4949833196,2015-11-03 22:08:30,2.4949833196,{2.4967607901208577: 0.24953700765992454	 2.54542494665: 0.013430953326493781	 2.4624389580500106: 0.012842448034964501	 2.5211244677219122: 0.23716221366974272	 2.575636513663: 0.0085332237168724342	 2.476432736134145: 0.47849415359200204},{1: 0.47849415359200204	 2: 0.24953700765992454	 3: 0.23716221366974272	 4: 0.013430953326493781	 5: 0.0085332237168724342},2.4949833196,2.47643273613,1.0,[],0.029504327668,1.17865919761
0,242,2.4726716307,2015-11-03 22:08:40,2.4726716307,{2.4967607901208577: 0.16666666666666666	 2.575636513663: 0.16666666666666666	 2.4624389580500106: 0.16666666666666666	 2.4728312190839015: 0.16666666666666666	 2.5211244677219122: 0.16666666666666666	 2.54542494665: 0.16666666666666666},{1: 0.16666666666666666	 2: 0.16666666666666666	 3: 0.16666666666666666	 4: 0.16666666666666666	 5: 0.16666666666666666},2.4726716307,2.46243895805,1.0,[],0.0291337189176,1.16412698864
0,302,2.4719423501,2015-11-03 22:08:50,2.4719423501,{2.575636513663: 0.16666666666666666	 2.4624389580500106: 0.16666666666666666	 2.4728312190839015: 0.16666666666666666	 2.5211244677219122: 0.16666666666666666	 2.4962275489646: 0.16666666666666666	 2.54542494665: 0.16666666666666666},{1: 0.16666666666666666	 2: 0.16666666666666666	 3: 0.16666666666666666	 4: 0.16666666666666666	 5: 0.16666666666666666},2.4719423501,2.46243895805,1.0,[],0.0287633353918,1.14959309862
0,374,2.5322115547,2015-11-03 22:09:00,2.5322115547,{2.575636513663: 0.16666666666666666	 2.472783342568731: 0.16666666666666666	 2.4624389580500106: 0.16666666666666666	 2.5211244677219122: 0.16666666666666666	 2.4962275489646: 0.16666666666666666	 2.54542494665: 0.16666666666666666},{1: 0.16666666666666666	 2: 0.16666666666666666	 3: 0.16666666666666666	 4: 0.16666666666666666	 5: 0.16666666666666666},2.5322115547,2.46243895805,1.0,[],0.0295227661559,1.17968210973
0,262,2.49145438,2015-11-03 22:09:10,2.49145438,{2.575636513663: 0.16666666666666666	 2.4624389580500106: 0.16666666666666666	 2.4725310448281115: 0.16666666666666666	 2.5211244677219122: 0.16666666666666666	 2.4962275489646: 0.16666666666666666	 2.54542494665: 0.16666666666666666},{1: 0.16666666666666666	 2: 0.16666666666666666	 3: 0.16666666666666666	 4: 0.16666666666666666	 5: 0.16666666666666666},2.49145438,2.46243895805,1.0,[],0.0295135417158,1.17940904858
0,335,2.514978288,2015-11-03 22:09:20,2.514978288,{2.575636513663: 0.16666666666666666	 2.4624389580500106: 0.16666666666666666	 2.4725310448281115: 0.16666666666666666	 2.5211244677219122: 0.16666666666666666	 2.4962275489646: 0.16666666666666666	 2.541460929065: 0.16666666666666666},{1: 0.16666666666666666	 2: 0.16666666666666666	 3: 0.16666666666666666	 4: 0.16666666666666666	 5: 0.16666666666666666},2.514978288,2.46243895805,1.0,[],0.0299247165057,1.19573294037
0,280,2.4733187138,2015-11-03 22:09:30,2.4733187138,{2.575636513663: 0.16666666666666666	 2.4624389580500106: 0.16666666666666666	 2.4725310448281115: 0.16666666666666666	 2.4947955982752203: 0.16666666666666666	 2.5211244677219122: 0.16666666666666666	 2.541460929065: 0.16666666666666666},{1: 0.16666666666666666	 2: 0.16666666666666666	 3: 0.16666666666666666	 4: 0.16666666666666666	 5: 0.16666666666666666},2.4733187138,2.46243895805,1.0,[],0.0295905943871,1.18262504107
0,295,2.483312955,2015-11-03 22:09:40,2.483312955,{2.5192806138053383: 0.16666666666666666	 2.575636513663: 0.16666666666666666	 2.4624389580500106: 0.16666666666666666	 2.4725310448281115: 0.16666666666666666	 2.4947955982752203: 0.16666666666666666	 2.541460929065: 0.16666666666666666},{1: 0.16666666666666666	 2: 0.16666666666666666	 3: 0.16666666666666666	 4: 0.16666666666666666	 5: 0.16666666666666666},2.483312955,2.46243895805,1.0,[],0.0294403082244,1.17677109901
0,382,2.5297040706,2015-11-03 22:09:50,2.5297040706,{2.5192806138053383: 0.16666666666666666	 2.575636513663: 0.16666666666666666	 2.4624389580500106: 0.16666666666666666	 2.4947955982752203: 0.16666666666666666	 2.472767345519678: 0.16666666666666666	 2.541460929065: 0.16666666666666666},{1: 0.16666666666666666	 2: 0.16666666666666666	 3: 0.16666666666666666	 4: 0.16666666666666666	 5: 0.16666666666666666},2.5297040706,2.46243895805,1.0,[],0.0300814066028,1.20216934664
0,361,2.498102219,2015-11-03 22:10:00,2.498102219,{2.5192806138053383: 0.16666666666666666	 2.575636513663: 0.16666666666666666	 2.4624389580500106: 0.16666666666666666	 2.4947955982752203: 0.16666666666666666	 2.4759310283637745: 0.16666666666666666	 2.541460929065: 0.16666666666666666},{1: 0.16666666666666666	 2: 0.16666666666666666	 3: 0.16666666666666666	 4: 0.16666666666666666	 5: 0.16666666666666666},2.498102219,2.46243895805,1.0,[],0.0301744375086,1.20592062021
